2154;2014SP;190w;;;12/03/2013;100.00;99.00;100.00;100.00;70.00;0;0;90.00;70.00;60.00;0;0;0;0;0;75.00;90.00;80.00;100.00;95.00;0;70.00;90.00;85.00;0;85.00;0;0;0;0;31.180;NULL;35.88
2155;2014SP;190w;;;01/06/2014;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0;0;0;0;0;100.00;95.00;100.00;95.00;100.00;100.00;90.00;100.00;95.00;100.00;100.00;0;0;0;0;46.500;NULL;53.50
2156;2014SP;190w;;Withdrawn;01/23/2014;100.00;100.00;0;0;0;0;0;0;0;0;0;0;0;0;0;90.00;90.00;95.00;90.00;60.00;95.00;0;0;0;0;0;0;0;0;0;14.400;NULL;14.40
2157;2014SP;190w;;Withdrawn;01/13/2014;100.00;1.00;90.00;100.00;0;0;0;0;0;0;0;0;0;0;0;95.00;0;90.00;90.00;0;0;0;0;0;0;0;0;0;0;0;12.320;NULL;12.32
2158;2014SP;190w;;;11/21/2013;100.00;100.00;100.00;95.00;90.00;80.00;100.00;100.00;100.00;90.00;0;0;0;0;0;95.00;80.00;100.00;95.00;80.00;80.00;85.00;85.00;75.00;95.00;0;0;0;0;0;41.450;NULL;47.85
2159;2014SP;190w;;;01/13/2014;100.00;99.00;50.00;100.00;95.00;90.00;90.00;80.00;90.00;90.00;0;0;0;0;0;95.00;90.00;80.00;85.00;80.00;70.00;0;85.00;50.00;0;80.00;0;0;0;0;36.630;NULL;42.73
2160;2014SP;190w;FED;Withdrawn;11/22/2013;100.00;99.00;0;0;60.00;5.00;0;0;0;0;0;0;0;0;0;75.00;65.00;80.00;85.00;85.00;75.00;0;0;0;0;0;0;0;0;0;15.230;NULL;15.23
2161;2014SP;190w;FED;;11/18/2013;100.00;100.00;75.00;100.00;100.00;100.00;100.00;95.00;100.00;100.00;0;0;0;0;0;95.00;85.00;100.00;100.00;80.00;80.00;80.00;100.00;90.00;80.00;85.00;0;0;0;0;44.000;NULL;50.80
2162;2014SP;190w;FED;Withdrawn;12/14/2013;100.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.00;0;55.00;0;0;0;0;0;0;0;0;0;0;0;0;4.900;NULL;04.60
2163;2014SP;190w;;;11/19/2013;100.00;100.00;90.00;90.00;80.00;100.00;70.00;95.00;0;90.00;0;0;0;0;0;95.00;90.00;90.00;75.00;80.00;80.00;35.00;100.00;75.00;95.00;0;0;0;0;0;34.900;NULL;41.30
2164;2014SP;190w;;Withdrawn;11/20/2013;100.00;50.00;0;0;0;0;0;0;0;0;0;0;0;0;0;80.00;75.00;0;0;0;0;0;0;0;0;0;0;0;0;0;6.100;NULL;06.10
2165;2014SP;190w;;Dropped;11/27/2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000;NULL;0
